DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2019
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"410370 CAMBE";-;-;2;-;-;-;-;1;4;6;1;7;19;6;24;31;43;52;66;51;57;69;91;84;66;45;37;26;29;18;9;-;2;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;1;-;851
"410380 CAMBIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410390 CAMPINA DA LAGOA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;1;5;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;3;1;-;24
"410420 CAMPO LARGO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410430 CAMPO MOURAO";-;-;-;-;2;-;1;6;6;2;5;16;22;14;21;24;30;19;37;52;35;17;7;7;7;3;20;6;1;1;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;2;2;-;370
"410450 CAPANEMA";-;-;-;-;8;2;4;8;3;2;1;2;1;1;6;3;6;-;2;5;9;1;-;1;-;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71
"410460 CAPITAO LEONIDAS MARQUES";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;9;8;3;3;10;2;-;2;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44
"410480 CASCAVEL";-;-;2;3;10;6;33;40;42;52;67;73;97;102;75;73;130;125;106;129;118;66;51;47;45;25;14;11;3;-;2;1;2;-;1;-;-;-;1;-;2;-;1;-;2;7;4;7;3;6;7;5;2;-;1598
"410500 CATANDUVAS";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410510 CENTENARIO DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;7;7;-;2;3;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;-;-;34
"410530 CEU AZUL";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"410550 CIANORTE";-;-;2;1;-;-;1;3;4;6;12;24;37;45;89;87;53;51;54;55;52;22;11;16;19;12;7;2;5;1;4;1;4;1;1;-;-;-;1;2;-;3;10;14;16;19;12;17;21;18;14;7;1;-;837
"410560 CIDADE GAUCHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;4;3;6;4;5;15;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;48
"410580 COLOMBO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410590 COLORADO";-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;3;3;2;11;24;17;26;12;9;10;12;6;11;8;5;-;3;5;4;2;2;-;1;5;-;1;1;3;3;8;17;26;47;56;87;97;120;107;-;759
"410600 CONGONHINHAS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410630 CORBELIA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;4;8;2;1;2;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;31
"410640 CORNELIO PROCOPIO";-;-;-;-;-;-;-;2;1;1;2;4;6;5;13;26;25;33;30;33;25;25;18;12;7;5;12;8;3;2;1;3;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;306
"410655 CORUMBATAI DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;6;-;1;2;3;3;6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"410660 CRUZEIRO DO OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;3;-;-;1;1;-;-;3;1;1;-;1;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2;4;3;-;-;26
"410670 CRUZEIRO DO SUL";-;-;-;-;-;-;1;-;-;1;3;3;-;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;2;3;4;-;29
"410680 CRUZ MACHADO";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410690 CURITIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;1;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"410710 DIAMANTE DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;-;-;1;1;4;-;-;2;2;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;1;4;2;1;5;5;12;33;37;54;44;-;216
"410715 DIAMANTE D'OESTE";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"410720 DOIS VIZINHOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"410725 DOURADINA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;3;-;3;3;3;1;1;-;1;2;2;3;2;1;1;5;1;1;-;-;-;-;1;2;11;1;10;10;3;-;75
"410730 DOUTOR CAMARGO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5;5;1;1;2;2;4;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;10;7;9;17;15;14;8;-;106
"410750 ENGENHEIRO BELTRAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;1;6;4;10;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;5;20;30;-;92
"410753 ENTRE RIOS DO OESTE";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;3;5;8;8;8;7;5;4;6;1;-;3;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66
"410755 FAROL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"410760 FAXINAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410770 FENIX";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;-;-;-;-;-;-;3;3;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;18
"410780 FLORAI";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;1;-;-;3;12;7;5;6;8;4;2;-;5;5;3;2;2;2;2;-;-;1;-;1;-;5;8;6;6;12;29;22;43;40;50;45;20;-;362
"410790 FLORESTA";-;-;-;-;-;-;-;-;-;-;-;-;1;4;1;2;6;3;3;3;4;7;2;1;1;1;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;46
"410800 FLORESTOPOLIS";-;-;-;-;-;-;-;-;1;-;-;-;-;2;4;-;4;16;12;12;35;28;20;26;15;10;5;6;8;3;2;2;7;2;1;4;2;2;-;3;1;7;4;5;-;2;5;11;40;6;28;48;20;-;409
"410810 FLORIDA";-;-;-;-;-;-;-;-;-;-;-;2;6;8;-;7;6;2;7;8;5;3;3;4;1;-;2;-;-;1;2;2;2;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;74
"410820 FORMOSA DO OESTE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;5;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"410830 FOZ DO IGUACU";-;3;4;3;2;12;9;14;17;28;23;42;75;79;133;116;195;246;246;371;345;257;201;72;74;73;47;40;22;16;8;6;8;18;16;20;18;19;23;32;24;32;50;59;41;52;35;69;56;65;76;60;43;-;3595
"410832 FRANCISCO ALVES";-;1;-;-;-;-;2;1;-;8;17;30;48;36;30;16;10;5;30;17;14;4;2;3;9;6;4;1;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;299
"410840 FRANCISCO BELTRAO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;8
"410855 GODOY MOREIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"410860 GOIOERE";-;-;-;-;-;-;-;-;-;-;1;2;1;3;2;5;5;3;10;2;5;-;-;2;1;3;1;4;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"410870 GRANDES RIOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410880 GUAIRA";-;-;-;-;1;-;1;1;-;1;2;4;10;6;10;2;7;17;12;9;19;10;4;12;9;12;13;11;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;1;10;15;10;29;20;23;-;291
"410890 GUAIRACA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;12;15;5;3;-;-;43
"410900 GUAPIRAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"410910 GUAPOREMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"410920 GUARACI";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;5;5;2;2;3;3;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;3;8;3;-;43
"410930 GUARANIACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410960 GUARATUBA";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"410980 IBIPORA";-;-;-;1;1;2;3;2;1;3;2;10;16;37;58;86;110;122;145;183;166;133;77;58;47;29;27;17;13;9;9;10;3;5;5;1;2;2;1;1;-;3;3;3;6;7;4;13;8;13;17;27;18;-;1519
"410990 ICARAIMA";-;-;-;-;-;-;1;-;-;-;1;6;4;4;4;5;-;4;2;2;3;1;-;2;-;4;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"411000 IGUARACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"411005 IGUATU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411030 INAJA";-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;3;-;1;-;1;-;4;-;-;3;-;-;-;-;4;1;1;-;4;2;3;2;4;11;13;5;-;-;-;-;-;3;-;-;1;-;-;70
"411040 INDIANOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;2;2;-;3;4;3;2;1;-;2;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"411050 IPIRANGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411060 IPORA";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;3;3;3;9;1;-;1;-;2;1;1;2;4;2;-;2;3;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"411070 IRATI";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411080 IRETAMA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;-;-;12
"411090 ITAGUAJE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;4;2;1;2;4;1;1;1;-;-;1;-;2;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"411095 ITAIPULANDIA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;-;-;3;3;3;6;5;3;1;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"411100 ITAMBARACA";-;-;-;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;4;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"411110 ITAMBE";-;-;-;-;1;2;5;16;24;12;17;12;2;3;6;18;20;17;22;18;11;10;7;7;6;5;4;3;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;250
"411130 ITAUNA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"411150 IVAIPORA";-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;-;1;1;7;15;7;4;2;-;-;-;-;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;5;7;4;5;15;6;6;-;95
"411155 IVATE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4;12;3;1;2;3;4;3;2;-;1;1;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;42
"411160 IVATUBA";-;-;-;-;-;-;-;1;-;-;-;1;2;1;-;2;1;-;-;1;1;-;1;1;1;2;-;5;1;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;25
"411180 JACAREZINHO";-;-;-;-;-;-;-;2;5;2;4;11;22;25;49;48;77;107;95;119;147;108;72;59;52;38;27;19;6;2;1;3;4;-;-;1;1;2;1;-;1;-;1;5;18;14;19;22;18;14;34;27;5;-;1287
"411190 JAGUAPITA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;1;10;8;5;9;4;3;6;1;3;3;4;1;2;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;73
"411210 JANDAIA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;-;-;2;4;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"411240 JAPURA";-;-;-;-;1;1;-;-;5;9;18;99;115;59;36;25;11;12;19;15;6;1;2;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;437
"411250 JARDIM ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;2;3;2;1;1;1;-;2;-;2;2;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;2;-;-;-;28
"411260 JARDIM OLINDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411270 JATAIZINHO";-;-;-;-;1;-;-;-;1;-;-;-;-;7;3;6;11;10;14;8;9;2;1;4;2;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;-;87
"411275 JESUITAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;8;4;7;20;14;16;8;8;10;10;6;2;3;-;1;-;-;1;2;-;-;1;-;-;-;-;1;2;6;1;1;3;2;-;-;-;-;139
"411295 JURANDA";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;3;-;3;-;1;-;-;1;-;1;1;2;1;9;11;7;16;-;63
"411300 JUSSARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;3;3;3;3;5;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;28
"411340 LEOPOLIS";-;-;-;-;-;-;-;-;-;-;1;-;9;22;10;17;16;13;8;7;17;4;2;-;-;2;4;-;-;-;-;-;1;-;-;1;-;-;-;-;1;3;-;-;-;-;-;-;-;1;-;-;-;-;139
"411345 LINDOESTE";-;-;-;-;-;1;-;-;1;-;-;-;6;12;18;25;35;33;30;27;41;26;11;4;4;2;2;1;2;-;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;286
"411350 LOANDA";-;-;-;-;1;-;2;2;5;12;9;21;29;37;69;81;70;39;15;2;6;3;3;7;11;2;2;1;1;1;2;2;2;3;2;1;-;1;2;-;-;1;-;2;-;1;3;-;-;4;1;-;2;-;460
"411360 LOBATO";-;-;1;-;-;1;-;2;1;-;-;-;2;2;2;1;4;-;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;23
"411370 LONDRINA";-;3;14;26;34;63;100;170;116;122;74;103;91;90;46;48;111;97;138;174;171;147;91;107;69;77;83;39;13;10;14;19;16;10;4;4;4;1;4;1;6;2;3;2;8;6;9;27;21;29;44;57;42;-;2760
"411373 LUIZIANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"411375 LUNARDELLI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"411380 LUPIONOPOLIS";-;-;2;5;6;2;13;16;4;7;3;4;3;1;-;1;-;4;5;1;3;5;-;2;3;-;1;9;3;2;-;2;3;2;-;3;6;1;4;2;3;2;1;2;3;2;2;-;-;2;1;2;4;-;152
"411400 MAMBORE";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"411410 MANDAGUACU";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;3;5;2;4;1;4;-;2;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;35
"411420 MANDAGUARI";-;-;-;-;-;3;2;-;1;2;1;2;7;7;12;10;9;6;11;21;9;10;7;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;127
"411460 MARECHAL CANDIDO RONDON";-;-;-;-;-;-;-;-;2;-;-;2;4;-;1;-;12;11;11;7;16;3;3;3;7;4;2;2;2;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;95
"411470 MARIA HELENA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"411480 MARIALVA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;1;1;-;2;2;2;1;4;2;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;-;29
"411490 MARILANDIA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"411500 MARILENA";-;-;1;-;-;1;1;1;-;1;-;2;1;1;4;4;2;-;1;1;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"411510 MARILUZ";-;-;-;-;-;-;-;-;-;2;-;-;3;-;2;3;1;7;14;14;21;18;15;9;11;9;6;3;3;1;-;-;-;1;1;-;1;-;-;1;-;-;-;-;1;2;-;1;-;-;-;2;-;-;152
"411520 MARINGA";-;1;-;2;-;2;3;11;11;6;17;25;36;57;53;56;46;65;77;73;89;58;48;35;45;46;46;30;30;14;10;7;4;3;6;2;5;5;2;-;1;1;1;1;3;2;4;16;18;28;43;58;33;-;1235
"411535 MARIPA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;4;3;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"411540 MARMELEIRO";-;-;-;-;-;-;-;-;-;-;-;1;1;-;4;8;10;6;2;7;5;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"411550 MARUMBI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"411560 MATELANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;7
"411570 MATINHOS";-;-;1;-;-;2;-;-;-;-;-;-;-;1;-;7;12;5;6;18;10;19;11;13;15;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;124
"411573 MATO RICO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411575 MAUA DA SERRA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"411580 MEDIANEIRA";-;1;1;-;-;1;2;-;3;-;1;3;13;21;17;27;35;50;54;76;74;30;25;20;10;21;10;5;2;1;1;-;-;1;1;3;1;2;1;1;1;1;2;2;-;-;-;4;2;-;2;1;-;-;529
"411585 MERCEDES";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;18;32;31;68;45;29;11;1;3;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;246
"411590 MIRADOR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"411600 MIRASELVA";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;7
"411605 MISSAL";-;-;-;-;-;-;-;-;4;3;3;7;5;17;10;12;19;16;7;5;6;5;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;124
