DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2020
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"410405 CAMPO BONITO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"410430 CAMPO MOURAO";-;1;13;10;26;30;68;64;70;76;75;79;68;90;86;104;93;61;45;41;22;10;7;2;1;3;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1150
"410440 CANDIDO DE ABREU";-;-;-;-;1;-;-;-;-;5;8;8;5;18;35;22;18;6;1;6;3;4;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142
"410450 CAPANEMA";-;-;-;-;-;1;-;10;9;18;29;16;19;31;35;27;25;21;23;23;18;9;3;5;1;5;4;6;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;340
"410460 CAPITAO LEONIDAS MARQUES";-;-;1;3;1;4;15;32;34;102;87;79;91;90;60;59;46;34;35;34;18;9;8;1;1;5;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;854
"410470 CARLOPOLIS";-;-;-;-;1;-;2;7;6;5;4;12;17;11;17;22;30;46;21;11;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;218
"410480 CASCAVEL";-;8;8;18;60;72;87;293;327;374;560;592;440;543;747;692;501;450;365;327;257;178;127;70;61;47;23;19;8;3;1;8;9;5;5;-;4;4;4;3;7;4;2;1;-;-;-;4;5;-;1;-;-;-;7324
"410490 CASTRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410500 CATANDUVAS";-;-;-;-;-;-;-;-;-;-;-;-;1;4;16;20;13;20;8;6;7;6;4;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;108
"410510 CENTENARIO DO SUL";-;4;3;5;5;11;24;51;59;79;48;13;12;43;38;13;28;24;18;12;6;4;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;2;1;1;1;-;514
"410530 CEU AZUL";-;-;-;-;1;-;1;-;1;2;3;5;11;5;14;23;14;4;10;7;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103
"410540 CHOPINZINHO";-;-;-;-;3;1;7;6;13;12;16;16;16;14;11;5;4;7;11;10;2;3;5;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;165
"410550 CIANORTE";-;20;38;35;43;60;176;231;238;450;511;471;417;328;301;273;164;140;103;80;37;31;11;5;4;1;3;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;-;2;-;4180
"410560 CIDADE GAUCHA";-;-;1;1;2;2;5;5;12;20;22;17;13;8;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;111
"410590 COLORADO";-;201;167;199;223;156;202;142;88;72;57;48;19;12;11;7;4;8;6;1;2;1;-;1;3;-;-;-;1;-;1;2;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;1;1;6;60;1;1706
"410600 CONGONHINHAS";-;-;-;-;-;-;-;-;1;2;1;2;5;1;6;8;13;4;4;4;7;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
"410610 CONSELHEIRO MAIRINCK";-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;4;2;3;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"410620 CONTENDA";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410630 CORBELIA";-;2;1;8;11;5;62;79;76;172;257;321;270;241;106;271;120;31;72;36;43;25;14;6;7;2;2;4;3;2;2;2;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;2;2258
"410640 CORNELIO PROCOPIO";-;4;2;2;12;14;17;60;44;78;101;82;102;105;95;59;51;46;32;34;29;15;7;7;3;3;1;2;-;-;-;-;2;2;-;-;-;1;-;-;-;-;1;1;-;1;1;1;1;-;-;1;-;1;1020
"410650 CORONEL VIVIDA";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"410655 CORUMBATAI DO SUL";-;-;-;-;-;-;1;11;13;8;8;6;-;2;1;3;8;1;7;3;3;-;-;2;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;81
"410657 CRUZEIRO DO IGUACU";-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"410660 CRUZEIRO DO OESTE";-;55;131;227;272;252;296;302;172;160;166;69;32;25;15;15;13;4;5;6;1;2;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;-;-;1;-;-;1;-;1;-;-;-;-;1;4;-;2232
"410670 CRUZEIRO DO SUL";-;15;10;12;36;54;39;55;22;26;27;11;3;3;5;2;3;1;5;7;-;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;343
"410685 CRUZMALTINA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;1;2;3;1;8;3;1;2;1;-;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"410690 CURITIBA";-;1;1;1;3;1;1;2;2;3;4;1;1;1;-;-;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"410700 CURIUVA";-;-;-;-;-;-;-;-;-;2;2;1;-;-;-;2;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"410710 DIAMANTE DO NORTE";-;51;80;66;35;26;46;3;-;-;-;2;-;1;-;-;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;12;-;331
"410712 DIAMANTE DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410715 DIAMANTE D'OESTE";-;-;-;-;-;1;-;1;2;1;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"410720 DOIS VIZINHOS";-;-;-;1;-;1;-;1;-;-;2;4;9;4;8;4;2;6;2;5;2;-;-;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;56
"410725 DOURADINA";-;12;38;51;127;129;91;82;32;30;34;20;15;20;14;9;11;7;7;5;3;-;2;-;-;3;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5;-;751
"410730 DOUTOR CAMARGO";-;13;12;25;24;32;42;33;27;12;12;-;-;1;2;-;-;2;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;1;1;-;244
"410750 ENGENHEIRO BELTRAO";-;57;106;130;135;90;75;108;40;32;39;14;9;6;8;6;3;3;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;9;-;876
"410752 ESPERANCA NOVA";-;-;-;-;-;-;-;1;-;4;4;10;12;8;12;17;7;10;4;8;2;2;4;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;107
"410753 ENTRE RIOS DO OESTE";-;-;-;-;-;1;1;1;-;-;1;1;3;1;9;4;3;5;2;7;2;6;-;2;-;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;55
"410754 ESPIGAO ALTO DO IGUACU";-;-;-;-;-;-;-;-;-;-;1;2;4;9;20;13;8;6;10;14;9;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99
"410755 FAROL";-;-;-;-;-;-;3;-;-;2;2;2;4;2;4;1;6;2;4;5;2;-;2;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45
"410760 FAXINAL";-;-;-;-;-;-;4;3;2;8;13;10;8;29;43;53;60;27;24;30;9;5;4;-;3;-;1;-;-;-;1;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;341
"410770 FENIX";-;-;1;4;1;6;4;7;15;16;16;28;45;49;13;1;9;7;16;27;11;7;6;3;3;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;299
"410775 FIGUEIRA";-;-;-;1;1;4;11;11;12;14;11;13;8;6;5;14;12;6;3;-;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;137
"410780 FLORAI";-;44;39;49;43;37;39;45;21;16;8;6;6;3;3;3;3;2;2;-;-;-;1;1;-;2;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;12;-;392
"410790 FLORESTA";-;4;5;3;13;27;65;87;58;83;96;70;49;31;30;24;28;26;19;22;13;1;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;759
"410800 FLORESTOPOLIS";-;55;62;55;49;33;51;27;26;32;24;22;5;15;13;6;11;7;4;4;6;-;-;1;-;1;-;-;-;1;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;3;16;-;534
"410810 FLORIDA";-;-;1;1;6;6;2;8;10;14;12;10;8;14;6;8;10;4;7;7;1;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;140
"410820 FORMOSA DO OESTE";-;-;-;1;1;3;2;13;15;19;25;29;35;36;40;23;18;19;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;282
"410830 FOZ DO IGUACU";-;95;138;197;343;524;676;1135;1140;1622;2052;1897;1443;1245;867;768;421;44;52;29;22;14;6;4;10;4;3;7;-;4;3;24;12;8;9;5;9;6;8;8;8;7;6;25;9;12;16;14;11;6;13;14;42;10;15047
"410832 FRANCISCO ALVES";-;-;-;-;1;-;-;-;-;-;10;2;7;14;24;4;14;4;1;11;4;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;99
"410840 FRANCISCO BELTRAO";-;1;-;-;-;2;2;-;1;2;1;2;5;1;3;5;5;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;36
"410845 FOZ DO JORDAO";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;5;12;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"410850 GENERAL CARNEIRO";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"410855 GODOY MOREIRA";-;2;19;11;30;20;13;14;10;6;9;12;4;5;6;3;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;171
"410860 GOIOERE";-;-;-;1;-;6;7;34;30;36;94;81;82;75;74;78;90;39;4;-;-;-;-;2;3;13;6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;758
"410870 GRANDES RIOS";-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"410880 GUAIRA";-;101;225;227;286;267;208;258;84;64;30;23;12;5;7;11;7;5;9;1;1;-;1;-;1;-;-;-;-;1;-;-;-;-;2;-;-;-;3;-;-;2;-;-;-;-;-;-;-;-;-;3;21;-;1865
"410890 GUAIRACA";-;8;8;2;2;-;2;-;1;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;29
"410895 GUAMIRANGA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"410900 GUAPIRAMA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410910 GUAPOREMA";-;-;-;1;-;1;2;2;-;1;3;6;1;14;13;10;15;4;2;6;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85
"410920 GUARACI";-;2;9;9;20;40;72;85;63;60;23;22;12;18;22;19;14;10;4;11;9;2;1;2;-;2;-;1;7;4;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;546
"410930 GUARANIACU";-;-;-;-;-;-;-;-;-;2;-;3;2;6;2;5;11;3;1;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
"410940 GUARAPUAVA";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410950 GUARAQUECABA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"410960 GUARATUBA";-;1;-;-;1;-;3;1;-;1;1;2;2;2;6;8;5;8;10;16;11;5;2;6;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;98
"410970 IBAITI";-;-;-;-;-;-;-;-;-;-;1;1;3;6;15;15;13;10;5;2;3;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;78
"410975 IBEMA";-;-;-;-;-;-;-;-;-;-;1;1;-;1;5;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"410980 IBIPORA";-;51;75;139;249;266;393;456;401;402;379;324;239;204;203;213;154;104;60;89;38;22;33;19;20;27;14;14;17;24;12;5;2;2;-;-;-;1;-;1;-;-;-;2;-;-;-;1;-;-;1;3;14;3;4676
"410990 ICARAIMA";-;-;1;4;8;23;29;77;75;122;129;153;108;94;123;88;43;49;38;40;21;11;6;6;3;2;1;1;2;1;2;1;1;-;-;-;1;-;1;1;-;-;1;-;-;-;1;-;-;1;-;-;1;1;1270
"411000 IGUARACU";-;-;-;2;2;-;7;9;10;23;25;23;13;20;11;26;17;16;26;15;18;14;8;5;7;6;9;2;1;3;4;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;325
"411005 IGUATU";-;-;-;-;-;-;-;7;2;12;13;11;15;3;8;3;2;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;82
"411007 IMBAU";-;-;-;-;-;-;-;-;-;-;1;1;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"411020 INACIO MARTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"411030 INAJA";-;1;2;8;17;13;29;12;5;1;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;96
"411040 INDIANOPOLIS";-;1;1;7;2;2;13;19;21;33;34;35;50;24;47;44;35;24;17;14;7;12;7;2;2;7;2;2;2;3;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;475
"411050 IPIRANGA";-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"411060 IPORA";-;-;-;2;6;11;24;42;50;37;40;36;50;90;63;13;19;18;19;16;4;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;547
"411065 IRACEMA DO OESTE";-;-;1;1;1;15;18;36;68;66;108;61;18;12;17;6;6;4;4;2;-;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;449
"411070 IRATI";-;-;1;-;-;-;-;1;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"411080 IRETAMA";-;11;6;21;27;33;34;44;92;38;94;112;88;117;117;78;101;63;39;63;35;16;10;4;1;5;2;3;-;7;2;-;-;-;-;1;-;1;2;1;-;-;-;1;-;-;1;-;-;-;-;-;2;-;1272
"411090 ITAGUAJE";-;9;12;31;52;46;66;38;7;1;2;-;2;-;-;1;-;-;-;1;-;-;-;1;-;2;1;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;277
"411095 ITAIPULANDIA";-;-;-;-;-;1;3;14;5;19;31;17;18;32;47;19;14;32;13;18;5;3;1;1;-;1;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;297
"411100 ITAMBARACA";-;-;2;-;2;2;4;5;5;10;15;12;2;10;9;4;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85
"411110 ITAMBE";-;-;-;1;6;2;9;17;6;19;15;12;26;17;13;12;11;4;10;9;6;6;3;3;1;2;2;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;214
"411120 ITAPEJARA D'OESTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"411130 ITAUNA DO SUL";-;-;-;5;16;12;31;75;40;59;65;48;25;33;16;15;11;7;1;2;3;-;1;-;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;470
"411150 IVAIPORA";-;49;59;117;162;176;235;211;110;79;41;48;11;9;16;18;13;12;5;20;4;7;1;3;-;1;2;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;1420
"411155 IVATE";-;1;1;-;1;6;19;40;35;24;29;26;18;17;10;4;12;9;15;8;3;3;2;1;1;-;2;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;291
"411160 IVATUBA";-;7;16;14;31;30;38;25;3;3;1;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;173
"411170 JABOTI";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"411180 JACAREZINHO";-;72;109;148;140;206;229;258;180;184;167;120;85;60;27;34;37;24;11;13;12;13;7;3;2;3;4;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;-;2;21;-;2179
"411190 JAGUAPITA";-;-;1;1;1;-;1;10;2;3;7;12;7;1;9;7;4;1;14;14;3;6;2;2;1;3;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;116
"411210 JANDAIA DO SUL";-;-;2;6;5;2;7;5;12;12;25;21;10;28;23;16;29;11;12;19;6;1;5;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;260
"411220 JANIOPOLIS";-;-;-;-;-;-;2;6;2;8;2;4;8;8;9;-;4;2;8;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;69
"411240 JAPURA";-;-;1;1;2;5;11;15;8;14;13;16;7;10;22;8;2;4;2;4;3;2;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;154
"411250 JARDIM ALEGRE";-;5;8;16;54;55;70;92;70;59;54;29;15;22;18;10;8;6;8;4;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;610
"411260 JARDIM OLINDA";-;-;-;2;5;5;10;-;2;11;2;-;13;1;10;-;4;11;2;3;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83
"411270 JATAIZINHO";-;5;3;8;6;9;25;19;27;11;40;36;17;20;4;11;7;5;5;7;6;4;6;1;2;-;-;3;4;2;2;1;2;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;301
"411275 JESUITAS";-;12;27;33;44;40;81;77;18;9;14;7;8;8;11;5;8;5;5;5;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6;-;426
"411280 JOAQUIM TAVORA";-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;3;-;2;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;13
"411290 JUNDIAI DO SUL";-;-;-;-;-;-;-;-;-;-;2;1;-;6;3;5;3;1;11;5;5;6;3;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"411295 JURANDA";-;27;21;36;40;14;34;39;35;69;49;22;40;39;40;21;26;17;15;12;5;4;4;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;8;-;622
"411300 JUSSARA";-;-;2;1;10;15;21;31;28;23;26;16;12;16;24;17;24;8;14;14;8;7;3;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;325
"411310 KALORE";-;-;-;-;-;-;-;2;-;1;1;1;3;1;2;3;1;6;5;6;12;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
"411325 LARANJAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"411330 LARANJEIRAS DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"411340 LEOPOLIS";-;-;-;-;-;-;-;1;2;1;-;3;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"411342 LIDIANOPOLIS";-;-;-;-;-;1;1;2;1;3;5;2;1;1;2;1;3;9;5;7;1;1;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50
"411345 LINDOESTE";-;-;-;-;1;1;2;2;1;-;1;2;1;2;8;13;12;10;12;5;4;2;2;-;-;3;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;88
